,age,RFM_Score ,cluster,age_cluster_label
10636,25,0.5,1,Middle-Aged
10637,45,0.5,0,Young Adults
10638,26,1.0,1,Middle-Aged
10639,34,1.0,1,Middle-Aged
10640,40,0.1,0,Young Adults
10641,52,0.7,0,Young Adults
10642,42,1.0,0,Young Adults
10643,31,0.4,1,Middle-Aged
10644,44,0.6,0,Young Adults
10645,63,0.7,2,Seniors
10646,57,0.3,2,Seniors
10647,40,0.1,0,Young Adults
10648,49,0.3,0,Young Adults
10649,49,0.6,0,Young Adults
10650,43,0.2,0,Young Adults
10651,48,0.2,0,Young Adults
10652,33,0.9,1,Middle-Aged
10653,30,0.4,1,Middle-Aged
10654,46,0.0,0,Young Adults
10655,26,0.3,1,Middle-Aged
10656,35,0.4,1,Middle-Aged
10657,23,0.4,1,Middle-Aged
10658,46,0.6,0,Young Adults
10659,41,0.5,0,Young Adults
10660,45,0.3,0,Young Adults
10661,34,0.6,1,Middle-Aged
10662,25,0.9,1,Middle-Aged
10663,57,0.2,2,Seniors
10664,45,0.9,0,Young Adults
10665,33,0.6,1,Middle-Aged
10666,68,0.7,2,Seniors
10667,69,1.0,2,Seniors
10668,25,0.7,1,Middle-Aged
10669,37,0.3,1,Middle-Aged
10670,40,0.4,0,Young Adults
10671,26,0.4,1,Middle-Aged
10672,29,0.8,1,Middle-Aged
10673,46,0.3,0,Young Adults
10674,42,0.7,0,Young Adults
10675,56,0.4,2,Seniors
10676,56,0.7,2,Seniors
10677,57,0.5,2,Seniors
10678,43,0.4,0,Young Adults
10679,42,0.6,0,Young Adults
10680,56,0.5,2,Seniors
10681,43,0.3,0,Young Adults
10682,53,0.0,0,Young Adults
10683,46,0.7,0,Young Adults
10684,52,0.7,0,Young Adults
10685,58,0.7,2,Seniors
10686,51,0.6,0,Young Adults
10687,29,0.4,1,Middle-Aged
10688,35,0.5,1,Middle-Aged
10689,42,0.6,0,Young Adults
10690,24,0.3,1,Middle-Aged
10691,50,0.4,0,Young Adults
10692,43,0.2,0,Young Adults
10693,27,0.7,1,Middle-Aged
10694,40,0.2,0,Young Adults
10695,21,0.8,1,Middle-Aged
10696,37,0.1,1,Middle-Aged
10697,68,0.2,2,Seniors
10698,39,0.4,0,Young Adults
10699,36,0.6,1,Middle-Aged
10700,35,0.4,1,Middle-Aged
10701,42,0.1,0,Young Adults
10702,48,0.3,0,Young Adults
10703,29,1.0,1,Middle-Aged
10704,45,0.2,0,Young Adults
10705,53,0.1,0,Young Adults
10706,41,0.9,0,Young Adults
10707,62,0.6,2,Seniors
10708,42,0.6,0,Young Adults
10709,25,0.9,1,Middle-Aged
10710,30,0.1,1,Middle-Aged
10711,53,0.5,0,Young Adults
10712,60,0.7,2,Seniors
10713,45,0.3,0,Young Adults
10714,48,0.6,0,Young Adults
10715,34,0.4,1,Middle-Aged
10716,41,0.6,0,Young Adults
10717,35,0.5,1,Middle-Aged
10718,24,0.0,1,Middle-Aged
10719,66,0.9,2,Seniors
10720,45,0.9,0,Young Adults
10721,56,0.6,2,Seniors
10722,29,0.5,1,Middle-Aged
10723,42,0.7,0,Young Adults
10724,37,0.8,1,Middle-Aged
10725,38,0.8,1,Middle-Aged
10726,63,0.4,2,Seniors
10727,27,0.6,1,Middle-Aged
10728,45,0.9,0,Young Adults
10729,46,0.6,0,Young Adults
10730,37,0.2,1,Middle-Aged
10731,46,0.0,0,Young Adults
10732,52,0.6,0,Young Adults
10733,66,0.7,2,Seniors
10734,56,0.2,2,Seniors
10735,47,0.8,0,Young Adults
10736,44,0.5,0,Young Adults
10737,38,0.9,1,Middle-Aged
10738,61,0.1,2,Seniors
10739,50,0.5,0,Young Adults
10740,69,0.7,2,Seniors
10741,38,0.4,1,Middle-Aged
10742,36,1.0,1,Middle-Aged
10743,25,0.3,1,Middle-Aged
10744,30,0.8,1,Middle-Aged
10745,57,0.4,2,Seniors
10746,58,0.4,2,Seniors
10747,47,0.7,0,Young Adults
10748,52,0.1,0,Young Adults
10749,49,0.5,0,Young Adults
10750,63,0.6,2,Seniors
10751,50,0.6,0,Young Adults
10752,68,0.6,2,Seniors
10753,43,0.6,0,Young Adults
10754,64,0.7,2,Seniors
10755,64,0.4,2,Seniors
10756,65,0.6,2,Seniors
10757,38,0.4,1,Middle-Aged
10758,49,0.8,0,Young Adults
10759,54,0.6,2,Seniors
10760,49,0.5,0,Young Adults
10761,28,0.5,1,Middle-Aged
10762,49,0.6,0,Young Adults
10763,65,0.7,2,Seniors
10764,59,0.7,2,Seniors
10765,61,0.9,2,Seniors
10766,68,0.4,2,Seniors
10767,21,0.9,1,Middle-Aged
10768,50,0.3,0,Young Adults
10769,49,0.3,0,Young Adults
10770,27,0.9,1,Middle-Aged
10771,45,0.3,0,Young Adults
10772,31,0.8,1,Middle-Aged
10773,37,0.8,1,Middle-Aged
10774,44,0.9,0,Young Adults
10775,43,0.5,0,Young Adults
10776,49,0.8,0,Young Adults
10777,46,0.9,0,Young Adults
10778,58,0.1,2,Seniors
10779,64,0.6,2,Seniors
10780,44,0.7,0,Young Adults
10781,40,1.0,0,Young Adults
10782,42,1.0,0,Young Adults
10783,34,0.6,1,Middle-Aged
10784,63,1.0,2,Seniors
10785,28,0.1,1,Middle-Aged
10786,49,0.1,0,Young Adults
10787,25,0.3,1,Middle-Aged
10788,40,0.2,0,Young Adults
10789,48,0.7,0,Young Adults
10790,32,0.8,1,Middle-Aged
10791,24,0.5,1,Middle-Aged
10792,44,0.6,0,Young Adults
10793,32,0.3,1,Middle-Aged
10794,43,0.3,0,Young Adults
10795,52,0.3,0,Young Adults
10796,45,0.9,0,Young Adults
10797,35,0.4,1,Middle-Aged
10798,54,0.6,2,Seniors
10799,42,0.7,0,Young Adults
10800,45,0.4,0,Young Adults
10801,42,0.5,0,Young Adults
10802,41,0.8,0,Young Adults
10803,48,0.6,0,Young Adults
10804,31,0.8,1,Middle-Aged
10805,26,1.0,1,Middle-Aged
10806,65,0.2,2,Seniors
10807,52,0.7,0,Young Adults
10808,45,0.2,0,Young Adults
10809,67,0.9,2,Seniors
10810,64,0.2,2,Seniors
10811,31,0.5,1,Middle-Aged
10812,45,0.9,0,Young Adults
10813,35,0.5,1,Middle-Aged
10814,31,0.5,1,Middle-Aged
10815,45,0.7,0,Young Adults
10816,23,0.0,1,Middle-Aged
10817,55,0.8,2,Seniors
10818,45,0.3,0,Young Adults
10819,55,0.6,2,Seniors
10820,31,0.9,1,Middle-Aged
10821,68,0.6,2,Seniors
10822,44,0.6,0,Young Adults
10823,42,0.5,0,Young Adults
10824,63,0.4,2,Seniors
10825,68,0.7,2,Seniors
10826,43,0.9,0,Young Adults
10827,36,0.7,1,Middle-Aged
10828,29,0.5,1,Middle-Aged
10829,60,0.9,2,Seniors
10830,45,0.2,0,Young Adults
10831,46,0.1,0,Young Adults
10832,26,0.3,1,Middle-Aged
10833,63,0.4,2,Seniors
10834,31,0.9,1,Middle-Aged
10835,30,0.7,1,Middle-Aged
10836,30,0.1,1,Middle-Aged
10837,31,0.4,1,Middle-Aged
10838,62,0.7,2,Seniors
10839,67,0.3,2,Seniors
10840,30,0.1,1,Middle-Aged
10841,54,0.9,2,Seniors
10842,49,0.6,0,Young Adults
10843,41,0.6,0,Young Adults
10844,25,0.6,1,Middle-Aged
10845,35,0.8,1,Middle-Aged
10846,56,0.4,2,Seniors
10847,28,0.5,1,Middle-Aged
10848,35,0.1,1,Middle-Aged
10849,27,0.7,1,Middle-Aged
10850,61,0.1,2,Seniors
10851,45,0.7,0,Young Adults
10852,27,0.7,1,Middle-Aged
10853,38,0.0,1,Middle-Aged
10854,35,0.0,1,Middle-Aged
10855,49,1.0,0,Young Adults
10856,44,0.7,0,Young Adults
10857,58,0.3,2,Seniors
10858,58,0.5,2,Seniors
10859,25,0.4,1,Middle-Aged
10860,55,0.6,2,Seniors
10861,43,0.3,0,Young Adults
10862,68,0.6,2,Seniors
10863,54,0.3,2,Seniors
10864,46,0.2,0,Young Adults
10865,37,0.3,1,Middle-Aged
10866,57,0.7,2,Seniors
10867,42,0.6,0,Young Adults
10868,63,0.8,2,Seniors
10869,38,0.5,1,Middle-Aged
10870,31,0.2,1,Middle-Aged
10871,57,0.9,2,Seniors
10872,41,0.8,0,Young Adults
10873,37,0.7,1,Middle-Aged
10874,24,0.5,1,Middle-Aged
10875,48,0.4,0,Young Adults
10876,45,0.4,0,Young Adults
10877,45,0.4,0,Young Adults
10878,52,0.7,0,Young Adults
10879,44,0.7,0,Young Adults
10880,45,0.7,0,Young Adults
10881,45,0.6,0,Young Adults
10882,65,0.8,2,Seniors
10883,27,0.7,1,Middle-Aged
10884,45,1.0,0,Young Adults
10885,45,0.7,0,Young Adults
10886,44,0.6,0,Young Adults
10887,49,0.0,0,Young Adults
10888,45,0.7,0,Young Adults
10889,67,0.6,2,Seniors
10890,51,0.0,0,Young Adults
10891,37,0.4,1,Middle-Aged
10892,55,0.0,2,Seniors
10893,51,0.3,0,Young Adults
10894,43,0.4,0,Young Adults
10895,64,0.9,2,Seniors
10896,51,0.3,0,Young Adults
10897,38,0.7,1,Middle-Aged
10898,33,0.1,1,Middle-Aged
10899,22,0.6,1,Middle-Aged
10900,35,0.3,1,Middle-Aged
10901,51,0.3,0,Young Adults
10902,37,0.2,1,Middle-Aged
10903,52,0.7,0,Young Adults
10904,25,0.7,1,Middle-Aged
10905,53,0.9,0,Young Adults
10906,27,0.7,1,Middle-Aged
10907,25,0.3,1,Middle-Aged
10908,38,0.1,1,Middle-Aged
10909,58,0.8,2,Seniors
10910,47,0.3,0,Young Adults
10911,26,0.9,1,Middle-Aged
10912,33,0.7,1,Middle-Aged
10913,58,1.0,2,Seniors
10914,45,1.0,0,Young Adults
10915,37,0.7,1,Middle-Aged
10916,65,0.3,2,Seniors
10917,54,0.4,2,Seniors
10918,30,1.0,1,Middle-Aged
10919,38,0.6,1,Middle-Aged
10920,46,1.0,0,Young Adults
10921,45,0.5,0,Young Adults
10922,37,0.6,1,Middle-Aged
10923,58,1.0,2,Seniors
10924,34,0.2,1,Middle-Aged
10925,56,0.6,2,Seniors
10926,27,0.8,1,Middle-Aged
10927,63,0.3,2,Seniors
10928,48,0.3,0,Young Adults
10929,45,0.9,0,Young Adults
10930,45,0.5,0,Young Adults
10931,24,1.0,1,Middle-Aged
10932,43,0.6,0,Young Adults
10933,28,0.4,1,Middle-Aged
10934,49,0.9,0,Young Adults
10935,64,0.6,2,Seniors
10936,32,0.4,1,Middle-Aged
10937,63,0.7,2,Seniors
10938,35,0.5,1,Middle-Aged
10939,46,0.6,0,Young Adults
10940,63,0.6,2,Seniors
10941,50,0.9,0,Young Adults
10942,68,0.5,2,Seniors
10943,28,0.7,1,Middle-Aged
10944,66,0.5,2,Seniors
10945,31,0.4,1,Middle-Aged
10946,37,0.3,1,Middle-Aged
10947,56,0.4,2,Seniors
10948,69,0.1,2,Seniors
10949,51,0.4,0,Young Adults
10950,62,0.6,2,Seniors
10951,24,1.0,1,Middle-Aged
10952,44,0.3,0,Young Adults
10953,38,0.8,1,Middle-Aged
10954,47,0.3,0,Young Adults
10955,47,0.9,0,Young Adults
10956,60,0.4,2,Seniors
10957,46,0.7,0,Young Adults
10958,32,0.7,1,Middle-Aged
10959,43,0.3,0,Young Adults
10960,58,0.7,2,Seniors
10961,53,0.5,0,Young Adults
10962,44,0.9,0,Young Adults
10963,33,0.8,1,Middle-Aged
10964,46,0.9,0,Young Adults
10965,47,0.7,0,Young Adults
10966,51,0.8,0,Young Adults
10967,47,0.2,0,Young Adults
10968,69,0.3,2,Seniors
10969,54,0.6,2,Seniors
10970,45,0.6,0,Young Adults
10971,57,0.8,2,Seniors
10972,29,0.5,1,Middle-Aged
10973,60,0.6,2,Seniors
10974,51,0.0,0,Young Adults
10975,45,0.7,0,Young Adults
10976,57,0.7,2,Seniors
10977,42,0.6,0,Young Adults
10978,47,1.0,0,Young Adults
10979,47,0.4,0,Young Adults
10980,45,0.3,0,Young Adults
10981,54,0.8,2,Seniors
10982,48,0.2,0,Young Adults
10983,36,0.2,1,Middle-Aged
10984,50,0.9,0,Young Adults
10985,64,0.6,2,Seniors
10986,51,0.0,0,Young Adults
10987,22,0.3,1,Middle-Aged
10988,56,0.4,2,Seniors
10989,60,0.9,2,Seniors
10990,56,0.8,2,Seniors
10991,24,0.4,1,Middle-Aged
10992,29,0.3,1,Middle-Aged
10993,47,0.4,0,Young Adults
10994,43,0.6,0,Young Adults
10995,48,0.9,0,Young Adults
10996,52,0.9,0,Young Adults
10997,54,0.4,2,Seniors
10998,29,0.1,1,Middle-Aged
10999,23,0.2,1,Middle-Aged
11000,56,0.1,2,Seniors
11001,25,0.6,1,Middle-Aged
11002,25,0.8,1,Middle-Aged
11003,46,0.6,0,Young Adults
11004,46,0.6,0,Young Adults
11005,23,0.6,1,Middle-Aged
11006,58,0.4,2,Seniors
11007,61,0.3,2,Seniors
11008,45,0.7,0,Young Adults
11009,58,0.7,2,Seniors
11010,50,0.4,0,Young Adults
11011,37,0.6,1,Middle-Aged
11012,64,0.6,2,Seniors
11013,45,0.3,0,Young Adults
11014,49,0.4,0,Young Adults
11015,58,0.6,2,Seniors
11016,66,0.7,2,Seniors
11017,44,0.6,0,Young Adults
11018,46,0.6,0,Young Adults
11019,45,0.9,0,Young Adults
11020,46,0.4,0,Young Adults
11021,50,0.7,0,Young Adults
11022,42,1.0,0,Young Adults
11023,59,0.5,2,Seniors
11024,63,0.7,2,Seniors
11025,52,0.3,0,Young Adults
11026,24,0.4,1,Middle-Aged
11027,48,0.7,0,Young Adults
11028,58,0.3,2,Seniors
11029,51,0.5,0,Young Adults
11030,38,0.8,1,Middle-Aged
11031,25,0.2,1,Middle-Aged
11032,32,0.7,1,Middle-Aged
11033,60,0.1,2,Seniors
11034,22,0.3,1,Middle-Aged
11035,24,0.7,1,Middle-Aged
11036,44,0.6,0,Young Adults
11037,22,0.8,1,Middle-Aged
11038,23,1.0,1,Middle-Aged
11039,47,0.0,0,Young Adults
11040,64,1.0,2,Seniors
11041,37,0.6,1,Middle-Aged
11042,48,0.6,0,Young Adults
11043,60,0.4,2,Seniors
11044,39,0.9,0,Young Adults
11045,40,0.4,0,Young Adults
11046,63,0.2,2,Seniors
11047,49,0.7,0,Young Adults
11048,49,0.7,0,Young Adults
11049,26,0.4,1,Middle-Aged
11050,69,0.6,2,Seniors
11051,68,0.6,2,Seniors
11052,46,0.6,0,Young Adults
11053,67,0.5,2,Seniors
11054,45,0.6,0,Young Adults
11055,40,0.9,0,Young Adults
11056,52,0.9,0,Young Adults
11057,46,0.2,0,Young Adults
11058,50,0.5,0,Young Adults
11059,38,0.6,1,Middle-Aged
11060,68,0.7,2,Seniors
11061,37,1.0,1,Middle-Aged
11062,49,0.1,0,Young Adults
11063,28,1.0,1,Middle-Aged
11064,26,0.4,1,Middle-Aged
11065,55,0.9,2,Seniors
11066,55,0.6,2,Seniors
11067,45,0.7,0,Young Adults
11068,65,0.8,2,Seniors
11069,47,0.9,0,Young Adults
11070,46,0.4,0,Young Adults
11071,40,0.1,0,Young Adults
11072,25,0.3,1,Middle-Aged
11073,64,0.6,2,Seniors
11074,42,1.0,0,Young Adults
11075,42,0.9,0,Young Adults
11076,36,0.7,1,Middle-Aged
11077,51,0.8,0,Young Adults
11078,23,0.9,1,Middle-Aged
11079,62,0.7,2,Seniors
11080,38,0.7,1,Middle-Aged
11081,65,0.0,2,Seniors
11082,27,0.5,1,Middle-Aged
11083,45,0.4,0,Young Adults
11084,49,0.4,0,Young Adults
11085,46,0.9,0,Young Adults
11086,68,0.6,2,Seniors
11087,27,0.7,1,Middle-Aged
11088,38,0.6,1,Middle-Aged
11089,69,0.5,2,Seniors
11090,48,0.3,0,Young Adults
11091,37,0.5,1,Middle-Aged
11092,50,0.6,0,Young Adults
11093,36,0.7,1,Middle-Aged
11094,66,0.7,2,Seniors
11095,27,0.1,1,Middle-Aged
11096,44,0.0,0,Young Adults
11097,61,0.3,2,Seniors
11098,68,0.1,2,Seniors
11099,34,0.8,1,Middle-Aged
11100,50,0.3,0,Young Adults
11101,46,0.9,0,Young Adults
11102,55,0.6,2,Seniors
11103,47,0.4,0,Young Adults
11104,56,0.7,2,Seniors
11105,43,0.4,0,Young Adults
11106,35,0.7,1,Middle-Aged
11107,31,0.1,1,Middle-Aged
11108,42,0.8,0,Young Adults
11109,57,0.6,2,Seniors
11110,36,0.4,1,Middle-Aged
11111,44,0.5,0,Young Adults
11112,28,0.9,1,Middle-Aged
11113,48,0.8,0,Young Adults
11114,46,0.6,0,Young Adults
11115,37,0.4,1,Middle-Aged
11116,25,0.6,1,Middle-Aged
11117,64,0.4,2,Seniors
11118,37,0.4,1,Middle-Aged
11119,23,0.1,1,Middle-Aged
11120,60,0.4,2,Seniors
11121,42,0.6,0,Young Adults
11122,50,0.9,0,Young Adults
11123,67,0.2,2,Seniors
11124,56,0.8,2,Seniors
11125,48,0.4,0,Young Adults
11126,40,1.0,0,Young Adults
11127,37,0.5,1,Middle-Aged
11128,27,0.6,1,Middle-Aged
11129,24,0.9,1,Middle-Aged
11130,42,0.4,0,Young Adults
11131,69,0.2,2,Seniors
11132,55,0.6,2,Seniors
11133,66,0.5,2,Seniors
11134,47,0.5,0,Young Adults
11135,61,0.5,2,Seniors
11136,69,0.7,2,Seniors
11137,36,0.4,1,Middle-Aged
11138,46,0.4,0,Young Adults
11139,66,0.7,2,Seniors
11140,48,0.4,0,Young Adults
11141,61,0.7,2,Seniors
11142,49,0.6,0,Young Adults
11143,46,0.4,0,Young Adults
11144,54,0.9,2,Seniors
11145,49,0.7,0,Young Adults
11146,61,0.6,2,Seniors
11147,33,0.9,1,Middle-Aged
11148,60,0.6,2,Seniors
11149,38,0.0,1,Middle-Aged
11150,23,0.7,1,Middle-Aged
11151,27,0.8,1,Middle-Aged
11152,69,0.3,2,Seniors
11153,60,0.4,2,Seniors
11154,50,0.0,0,Young Adults
11155,54,0.6,2,Seniors
11156,45,0.7,0,Young Adults
11157,45,0.9,0,Young Adults
11158,48,0.0,0,Young Adults
11159,27,0.9,1,Middle-Aged
11160,23,0.8,1,Middle-Aged
11161,24,1.0,1,Middle-Aged
11162,58,0.7,2,Seniors
11163,40,0.9,0,Young Adults
11164,23,0.6,1,Middle-Aged
11165,34,0.3,1,Middle-Aged
11166,66,0.6,2,Seniors
11167,32,0.0,1,Middle-Aged
11168,44,0.8,0,Young Adults
11169,26,0.4,1,Middle-Aged
11170,28,0.9,1,Middle-Aged
11171,38,0.4,1,Middle-Aged
11172,59,0.7,2,Seniors
11173,44,0.4,0,Young Adults
11174,25,0.1,1,Middle-Aged
11175,52,0.6,0,Young Adults
11176,45,0.7,0,Young Adults
11177,24,0.7,1,Middle-Aged
11178,27,0.9,1,Middle-Aged
11179,61,0.3,2,Seniors
11180,60,0.7,2,Seniors
11181,45,0.3,0,Young Adults
11182,45,0.5,0,Young Adults
11183,33,1.0,1,Middle-Aged
11184,27,0.7,1,Middle-Aged
11185,42,0.1,0,Young Adults
11186,44,0.7,0,Young Adults
11187,29,0.6,1,Middle-Aged
11188,48,0.6,0,Young Adults
11189,49,0.6,0,Young Adults
11190,26,1.0,1,Middle-Aged
11191,64,0.8,2,Seniors
11192,66,0.2,2,Seniors
11193,69,1.0,2,Seniors
11194,39,0.1,0,Young Adults
11195,24,0.5,1,Middle-Aged
11196,49,0.7,0,Young Adults
11197,48,0.4,0,Young Adults
11198,51,0.5,0,Young Adults
11199,27,0.9,1,Middle-Aged
11200,55,0.9,2,Seniors
11201,24,0.6,1,Middle-Aged
11202,54,0.7,2,Seniors
11203,56,0.6,2,Seniors
11204,61,0.8,2,Seniors
11205,50,0.9,0,Young Adults
11206,43,0.6,0,Young Adults
11207,56,0.4,2,Seniors
11208,43,0.3,0,Young Adults
11209,45,0.5,0,Young Adults
11210,45,0.9,0,Young Adults
11211,43,0.5,0,Young Adults
11212,43,0.0,0,Young Adults
11213,44,0.7,0,Young Adults
11214,67,0.9,2,Seniors
11215,38,0.8,1,Middle-Aged
11216,46,0.4,0,Young Adults
11217,66,0.9,2,Seniors
11218,25,0.4,1,Middle-Aged
11219,45,0.8,0,Young Adults
11220,41,0.5,0,Young Adults
11221,49,0.9,0,Young Adults
11222,44,0.2,0,Young Adults
11223,55,0.7,2,Seniors
11224,45,0.9,0,Young Adults
11225,57,0.6,2,Seniors
11226,61,0.6,2,Seniors
11227,67,0.4,2,Seniors
11228,28,0.2,1,Middle-Aged
11229,44,0.4,0,Young Adults
11230,54,0.6,2,Seniors
11231,60,0.4,2,Seniors
11232,34,0.8,1,Middle-Aged
11233,27,0.7,1,Middle-Aged
11234,27,0.7,1,Middle-Aged
11235,54,0.0,2,Seniors
11236,59,0.4,2,Seniors
11237,40,0.2,0,Young Adults
11238,24,0.5,1,Middle-Aged
11239,37,0.4,1,Middle-Aged
11240,59,0.9,2,Seniors
11241,29,0.6,1,Middle-Aged
11242,33,0.9,1,Middle-Aged
11243,33,0.6,1,Middle-Aged
11244,54,0.4,2,Seniors
11245,29,0.5,1,Middle-Aged
11246,44,0.3,0,Young Adults
11247,41,0.4,0,Young Adults
11248,34,0.5,1,Middle-Aged
11249,25,0.6,1,Middle-Aged
11250,62,0.3,2,Seniors
11251,55,0.7,2,Seniors
11252,27,0.5,1,Middle-Aged
11253,69,0.7,2,Seniors
11254,48,0.7,0,Young Adults
11255,51,0.5,0,Young Adults
11256,24,0.7,1,Middle-Aged
11257,44,0.1,0,Young Adults
11258,37,0.7,1,Middle-Aged
11259,27,0.7,1,Middle-Aged
11260,33,0.6,1,Middle-Aged
11261,26,0.8,1,Middle-Aged
11262,33,0.0,1,Middle-Aged
11263,47,0.9,0,Young Adults
11264,42,0.8,0,Young Adults
11265,28,0.6,1,Middle-Aged
11266,36,0.5,1,Middle-Aged
11267,67,0.3,2,Seniors
11268,34,0.5,1,Middle-Aged
11269,31,0.8,1,Middle-Aged
11270,57,0.5,2,Seniors
11271,65,0.4,2,Seniors
11272,29,0.2,1,Middle-Aged
11273,42,0.3,0,Young Adults
11274,51,0.8,0,Young Adults
11275,38,0.7,1,Middle-Aged
11276,58,0.4,2,Seniors
11277,65,0.3,2,Seniors
11278,61,0.5,2,Seniors
11279,56,0.7,2,Seniors
11280,24,0.7,1,Middle-Aged
11281,50,0.5,0,Young Adults
11282,45,0.7,0,Young Adults
11283,43,0.8,0,Young Adults
11284,47,1.0,0,Young Adults
11285,45,0.7,0,Young Adults
11286,64,0.2,2,Seniors
11287,36,1.0,1,Middle-Aged
11288,68,0.6,2,Seniors
11289,61,0.2,2,Seniors
11290,27,0.9,1,Middle-Aged
11291,44,0.5,0,Young Adults
11292,40,1.0,0,Young Adults
11293,47,0.8,0,Young Adults
11294,48,0.7,0,Young Adults
11295,26,0.4,1,Middle-Aged
11296,50,0.4,0,Young Adults
11297,68,1.0,2,Seniors
11298,50,0.7,0,Young Adults
11299,48,0.7,0,Young Adults
11300,45,0.7,0,Young Adults
11301,48,0.5,0,Young Adults
11302,60,0.9,2,Seniors
11303,65,0.2,2,Seniors
11304,48,0.6,0,Young Adults
11305,33,0.1,1,Middle-Aged
11306,32,0.4,1,Middle-Aged
11307,45,0.7,0,Young Adults
11308,32,0.2,1,Middle-Aged
11309,67,0.5,2,Seniors
11310,57,0.2,2,Seniors
11311,46,0.7,0,Young Adults
11312,52,0.6,0,Young Adults
11313,44,0.5,0,Young Adults
11314,47,0.8,0,Young Adults
11315,40,0.4,0,Young Adults
11316,24,0.0,1,Middle-Aged
11317,56,0.3,2,Seniors
11318,29,0.5,1,Middle-Aged
11319,43,0.1,0,Young Adults
11320,28,0.6,1,Middle-Aged
11321,45,0.6,0,Young Adults
11322,42,0.8,0,Young Adults
11323,63,1.0,2,Seniors
11324,45,0.8,0,Young Adults
11325,21,0.3,1,Middle-Aged
11326,58,0.3,2,Seniors
11327,45,0.5,0,Young Adults
11328,53,0.8,0,Young Adults
11329,51,0.6,0,Young Adults
11330,48,0.4,0,Young Adults
11331,48,0.4,0,Young Adults
11332,46,0.6,0,Young Adults
11333,58,0.3,2,Seniors
11334,60,0.9,2,Seniors
11335,27,0.7,1,Middle-Aged
11336,31,0.2,1,Middle-Aged
11337,44,0.1,0,Young Adults
11338,44,0.7,0,Young Adults
11339,79,0.3,2,Seniors
11340,51,0.6,0,Young Adults
11341,59,0.7,2,Seniors
11342,45,0.4,0,Young Adults
11343,45,0.3,0,Young Adults
11344,36,0.3,1,Middle-Aged
11345,49,0.1,0,Young Adults
11346,61,0.7,2,Seniors
11347,34,0.4,1,Middle-Aged
11348,30,0.1,1,Middle-Aged
11349,66,0.7,2,Seniors
11350,39,0.9,0,Young Adults
11351,58,0.3,2,Seniors
11352,27,0.7,1,Middle-Aged
11353,69,0.7,2,Seniors
11354,67,0.6,2,Seniors
11355,46,0.7,0,Young Adults
11356,40,0.4,0,Young Adults
11357,46,0.6,0,Young Adults
11358,51,0.7,0,Young Adults
11359,42,0.5,0,Young Adults
11360,40,0.6,0,Young Adults
11361,46,0.7,0,Young Adults
11362,49,0.5,0,Young Adults
11363,64,0.4,2,Seniors
11364,45,0.6,0,Young Adults
11365,56,0.6,2,Seniors
11366,33,1.0,1,Middle-Aged
11367,53,0.3,0,Young Adults
11368,57,0.0,2,Seniors
11369,54,0.4,2,Seniors
11370,46,0.5,0,Young Adults
11371,30,0.1,1,Middle-Aged
11372,49,0.4,0,Young Adults
11373,47,0.3,0,Young Adults
11374,61,0.3,2,Seniors
11375,28,0.5,1,Middle-Aged
11376,67,0.5,2,Seniors
11377,61,0.1,2,Seniors
11378,62,0.8,2,Seniors
11379,40,0.6,0,Young Adults
11380,28,0.9,1,Middle-Aged
11381,63,0.7,2,Seniors
11382,61,0.5,2,Seniors
11383,64,0.3,2,Seniors
11384,63,0.5,2,Seniors
11385,48,0.6,0,Young Adults
11386,58,0.3,2,Seniors
11387,47,0.9,0,Young Adults
11388,63,0.4,2,Seniors
11389,61,0.8,2,Seniors
11390,39,0.7,0,Young Adults
11391,48,0.5,0,Young Adults
11392,63,0.8,2,Seniors
11393,51,0.5,0,Young Adults
11394,46,0.6,0,Young Adults
11395,23,0.3,1,Middle-Aged
11396,36,0.7,1,Middle-Aged
11397,34,0.7,1,Middle-Aged
11398,28,0.8,1,Middle-Aged
11399,37,0.6,1,Middle-Aged
11400,55,0.9,2,Seniors
11401,46,0.7,0,Young Adults
11402,55,0.8,2,Seniors
11403,67,0.5,2,Seniors
11404,29,0.8,1,Middle-Aged
11405,37,0.3,1,Middle-Aged
11406,62,0.8,2,Seniors
11407,64,0.5,2,Seniors
11408,47,0.8,0,Young Adults
11409,57,0.7,2,Seniors
11410,48,0.6,0,Young Adults
11411,42,0.2,0,Young Adults
11412,49,1.0,0,Young Adults
11413,61,0.8,2,Seniors
11414,60,0.5,2,Seniors
11415,45,0.6,0,Young Adults
11416,25,0.4,1,Middle-Aged
11417,27,0.1,1,Middle-Aged
11418,60,0.3,2,Seniors
11419,64,0.6,2,Seniors
11420,37,0.7,1,Middle-Aged
11421,59,0.3,2,Seniors
11422,31,0.8,1,Middle-Aged
11423,43,0.6,0,Young Adults
11424,63,1.0,2,Seniors
11425,51,0.8,0,Young Adults
11426,27,0.6,1,Middle-Aged
11427,42,0.6,0,Young Adults
11428,43,0.6,0,Young Adults
11429,48,0.2,0,Young Adults
11430,24,0.8,1,Middle-Aged
11431,29,0.8,1,Middle-Aged
11432,51,1.0,0,Young Adults
11433,62,0.6,2,Seniors
11434,49,0.7,0,Young Adults
11435,23,0.3,1,Middle-Aged
11436,62,0.6,2,Seniors
11437,54,0.9,2,Seniors
11438,43,0.3,0,Young Adults
11439,46,0.6,0,Young Adults
11440,45,0.7,0,Young Adults
11441,38,0.8,1,Middle-Aged
